Half,time,team,player,event,against,notes
1,13:15,1,3,3pt_attempt,,
1,13:16,0,chris,dreb,,
1,13:26,0,pope,2pt_made,,
1,13:35,0,pope,ft_attempt,,
1,13:48,1,dom,dreb,,
1,13:14,0,tyriq,steal,,
1,14:36,0,tyriq,ft_made,,
1,13:46,0,tyriq,ft_attempt,,
1,13:50,1,dom,dreb,,
1,15:03,0,riqq,steal,,highlight
1,15:06,0,riqq,assist,,
1,15:07,0,tyriq,2pt_made,,
1,16:16,1,3,3pt_attempt,,
1,16:18,0,riqq,dreb,,
1,16:23,0,kelo,3pt_attempt,,
1,16:24,1,00,dreb,,
1,16:30,1,dante,3pt_attempt,,
1,16:43,1,dom,2pt_attempt,,
1,16:44,0,pope,dreb,,
1,17:38,0,dylan,3pt_attempt,,
1,17:53,1,dante,2pt_attempt,,
1,17:54,0,dylan,dreb,,
1,18:02,0,tyriq,3pt_attempt,,
1,18:03,0,dylan,oreb,,
1,18:04,0,dylan,2pt_attempt,,
1,18:05,0,dylan,oreb,,
1,18:21,0,kelo,2pt_attempt,,
1,18:24,0,riqq,steal,,
1,18:25,0,riqq,2pt_made,,
1,19:10,1,dante,3pt_attempt,,
1,19:11,0,pope,dreb,,
1,19:16,0,pope,assist,,
1,19:17,0,tyriq,3pt_made,,
1,19:35,1,6,3pt_attempt,,
1,19:37,1,3,3pt_attempt,,
1,19:38,0,dylan,dreb,,
1,20:32,1,dom,turnover,,
1,20:33,0,pope,steal,,
1,20:38,0,pope,turnover,,
1,20:47,1,dom,2pt_made,,
1,20:56,0,tyriq,3pt_made,,
1,21:00,1,00,assist,,
1,21:04,1,3,3pt_made,,
1,21:15,0,tyriq,3pt_attempt,,
1,21:26,1,6,3pt_attempt,,
1,21:28,0,pope,dreb,,
1,21:37,0,chosen,3pt_attempt,,
1,21:56,1,3,3pt_attempt,,
1,21:57,0,dylan,dreb,,
1,22:04,0,kelo,2pt_made,,
1,22:16,1,6,turnover,,
1,22:17,0,kelo,steal,,
1,22:21,0,dylan,2pt_attempt,,
1,22:22,1,dom,block,,
1,22:25,1,dom,assist,,
1,22:26,1,dante,2pt_made,,
2,0:24,0,kelo,3pt_attempt,,
2,0:29,1,dante,3pt_attempt,,
2,0:30,0,chosen,dreb,,
2,1:06,0,chosen,ft_attempt,,
2,1:17,0,chosen,ft_made,,
2,1:36,1,3,2pt_made,,
2,2:06,0,tyriq,3pt_attempt,,
2,2:07,0,dylan,oreb,,
2,2:08,0,dylan,2pt_made,,
2,2:30,1,6,2pt_attempt,,
2,2:31,1,6,oreb,,
2,2:33,1,6,turnover,,
2,2:44,0,riqq,3pt_attempt,,
2,2:45,1,6,dreb,,
2,2:54,1,3,3pt_attempt,,
2,2:55,0,chosen,dreb,,
2,3:04,0,kelo,3pt_attempt,,
2,3:15,1,dante,3pt_attempt,,
2,3:16,0,riqq,dreb,,
2,3:32,0,riqq,3pt_attempt,,
2,3:33,1,6,dreb,,
2,3:46,1,dom,2pt_attempt,,
2,3:47,1,dom,oreb,,
2,3:52,1,dom,assist,,
2,3:53,1,00,3pt_made,,
2,4:12,0,kelo,2pt_attempt,,
2,4:14,0,dylan,oreb,,
2,4:36,0,dylan,ft_made,,
2,4:50,0,dylan,ft_made,,
2,5:08,1,dom,3pt_made,,
2,5:18,0,riqq,2pt_attempt,,
2,5:20,1,dante,dreb,,
2,5:28,1,dom,3pt_attempt,,
2,5:29,0,dylan,dreb,,
2,5:54,1,6,turnover,,
2,5:55,0,dylan,steal,,
2,6:00,0,kelo,assist,,
2,6:01,0,chris,2pt_made,,
2,6:16,1,dom,turnover,,
2,6:17,0,tyriq,steal,,poke kelo
2,6:22,0,kelo,assist,,
2,6:23,0,chris,2pt_made,,
2,6:28,1,3,turnover,,
2,6:29,0,dylan,steal,,
2,6:34,0,kelo,3pt_attempt,,
2,6:54,1,6,3pt_attempt,,
2,6:56,0,tyriq,dreb,,tip out
2,7:04,0,kelo,assist,,
2,7:06,0,dylan,2pt_made,,
2,7:20,0,dylan,ft_made,,
2,7:40,1,3,---,,
2,7:54,0,tyriq,3pt_attempt,,
2,7:55,0,chris,oreb,,
2,7:56,0,chris,2pt_attempt,,
2,7:57,1,3,dreb,,
2,8:05,1,dom,assist,,
2,8:06,1,6,3pt_made,,
2,8:19,0,kelo,2pt_attempt,,
2,8:27,1,dom,assist,,
2,8:29,1,3,3pt_made,,
2,8:34,0,tyriq,2pt_attempt,,
2,8:35,1,3,block,,
2,8:36,0,chris,oreb,,
2,8:45,0,chris,2pt_attempt,,
2,9:02,1,dom,3pt_made,,
2,9:17,0,pope,2pt_made,,
2,9:40,1,dom,3pt_attempt,,
2,9:41,0,chris,dreb,,
2,10:09,0,chris,2pt_attempt,,
2,10:39,0,kelo,2pt_made,,
2,10:53,1,dom,2pt_made,,terrible fucking defense
2,10:02,0,tyriq,2pt_attempt,,
2,11:03,0,chris,oreb,,
2,11:04,0,chris,2pt_made,,
2,11:28,1,00,turnover,,
2,11:29,0,riqq,steal,,
2,11:32,0,riqq,2pt_made,,
2,11:47,1,00,assist,,
2,11:48,1,3,3pt_made,,
2,12:00,0,kelo,3pt_attempt,,
2,12:01,0,dylan,oreb,,
2,12:04,0,dylan,2pt_attempt,,
2,12:06,0,chris,oreb,,
2,12:12,0,kelo,2pt_attempt,,
2,12:14,1,6,dreb,,
2,12:22,0,riqq,steal,,poke dylan
2,12:28,0,chris,2pt_attempt,,
2,12:29,0,chris,oreb,,
2,12:45,0,chris,ft_made,,
2,13:04,0,chris,ft_made,,
2,13:21,1,dom,2pt_attempt,,
2,13:22,0,dylan,dreb,,
2,13:28,0,kelo,assist,,
2,13:30,0,chris,2pt_made,,
2,15:15,0,dylan,turnover,,
2,15:16,1,3,steal,,
2,15:23,1,dom,2pt_made,,
2,15:44,0,tyriq,2pt_made,,
2,16:07,1,6,2pt_made,,
2,16:16,0,tyriq,3pt_attempt,,
2,16:17,0,dylan,oreb,,
2,16:18,0,dylan,2pt_made,,
2,16:47,1,6,2pt_made,,
2,17:03,0,tyriq,2pt_made,,
2,17:22,1,3,3pt_made,,
2,17:46,0,tyriq,2pt_attempt,,
2,17:47,1,dante,dreb,,
2,17:53,1,6,3pt_attempt,,
2,17:54,0,chris,dreb,,
2,18:12,0,kelo,2pt_made,,
2,19:07,1,3,3pt_made,,
2,19:26,0,kelo,3pt_made,,
2,19:40,1,6,turnover,,
2,19:41,0,dylan,steal,,
2,19:43,0,dylan,2pt_made,,
2,20:08,1,dom,turnover,,
2,20:32,0,kelo,2pt_attempt,,
2,20:42,0,pope,steal,,
2,21:15,0,pope,ft_attempt,,
2,21:30,0,pope,dreb,,highlight
2,22:00,0,pope,ft_attempt,,
2,22:10,1,dante,3pt_attempt,,
2,,1,---,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
