Half,time,team,player,event,against,notes
2,7.47,0,ryan,steal,,
2,7.50,0,ryan,2pt_attempt,,
2,7.51,0,jared,oreb,,blooper
2,7.52,0,jared,2pt_attempt,,
2,8.00,1,729,3pt_attempt,,
2,8.01,0,cordell,dreb,,
2,8.09,0,cordell,assist,,
2,8.10,0,jared,3pt_made,,
2,8.26,1,0,3pt_made,,
2,8.44,0,Riq2,assist,,
2,8.45,0,cordell,3pt_made,,
2,8.56,0,cordell,steal,,deflection riq
2,8.59,0,Riq2,2pt_attempt,,
2,9.00,0,jared,oreb,,
2,9.01,0,jared,2pt_attempt,,
2,9.24,0,jared,2pt_attempt,,
2,9.47,1,0,2pt_attempt,,
2,9.48,0,cordell,dreb,,
2,10.00,0,chosen,turnover,,
2,10.36,1,0,2pt_made,,nice finish
2,10.50,0,Riq2,3pt_attempt,,
2,10.57,1,0,3pt_attempt,,
2,10.58,0,Riq2,dreb,,
2,11.00,0,Riq2,turnover,,offensive foul
2,12.35,0,pope,steal,,
2,12.37,0,chosen,2pt_made,,
2,13.15,1,13,3pt_attempt,,
2,13.16,0,chris,dreb,,
2,13.32,0,chris,assist,,
2,13.33,0,Riq2,2pt_made,,
2,14.09,1,729,ft_attempt,,
2,14.20,1,729,ft_made,,
2,14.28,0,cordell's buddy,dreb,,
2,14.34,0,chosen,turnover,,
2,15.00,1,00,3pt_attempt,,
2,15.20,0,pope,turnover,,
2,15.33,0,chris,dreb,,
2,15.34,0,chosen,assist,,
2,15.35,0,pope,2pt_made,,
2,15.54,0,chosen,foul,,
2,16.32,1,13,ft_made,,
2,16.40,1,13,ft_made,,
2,16.58,0,Riq2,2pt_made,,
2,17.13,0,chris,foul,,worst call of the day
2,17.32,1,13,ft_made,,
2,17.50,1,13,ft_made,,
2,18.19,0,Riq2,charge,,
2,18.50,0,Riq2,3pt_attempt,,
2,18.51,0,Riq2,oreb,,
2,18.52,0,cordell,2pt_attempt,,
2,18.53,0,cordell,oreb,,
2,18.54,0,cordell,2pt_made,,
2,19.06,0,ryan,dreb,,
2,19.11,0,chris,2pt_made,,
2,19.23,1,13,3pt_attempt,,
2,19.24,0,chris,block,,highlight
2,19.27,0,Riq2,steal,,
2,19.52,0,ryan,foul,,
2,20.21,1,13,ft_made,,
2,20.26,1,13,ft_made,,
2,20.44,0,cordell,3pt_attempt,,
2,20.45,0,pope,oreb,,
2,20.52,0,ryan,2pt_attempt,,
2,21.13,0,pope,foul,,
2,21.30,1,13,ft_attempt,,
2,21.40,1,13,ft_made,,
2,21.48,0,Riq2,3pt_attempt,,
2,21.49,0,Riq2,oreb,,
2,21.50,0,Riq2,2pt_attempt,,
2,22.00,1,7,3pt_made,,
2,22.11,1,0,2pt_attempt,,
2,22.12,0,Riq2,dreb,,
2,22.16,0,ryan,3pt_attempt,,
2,22.17,0,cordell,oreb,,
2,22.18,0,cordell,2pt_made,,
2,22.35,1,13,2pt_attempt,,
2,22.36,0,chris,dreb,,
2,22.46,0,cordell,assist,,
2,22.47,0,pope,3pt_made,,
2,24.10,1,00,2pt_made,,
3,0.02,0,cordell,2pt_made,,
3,0.14,1,0,2pt_made,,
3,0.25,0,Riq2,3pt_attempt,,
3,0.26,0,Riq2,oreb,,
3,0.29,0,Riq2,3pt_attempt,,
3,0.30,0,ryan,oreb,,
3,0.34,0,ryan,assist,,
3,0.35,0,pope,3pt_made,,
3,0.55,0,ryan,assist,,
3,0.56,0,chris,2pt_made,,
3,1.10,0,pope,steal,,highlight
3,1.11,0,cordell,assist,,
3,1.12,0,chris,2pt_made,,
3,1.28,1,7,3pt_made,,
3,1.43,0,cordell,assist,,
3,1.45,0,chris,2pt_made,,
3,1.54,0,chris,steal,,
3,1.55,0,chris,turnover,,looks like a bad call
3,2.26,1,7,3pt_attempt,,
3,3.00,0,Riq2,assist,,
3,3.01,0,chris,2pt_made,,
3,3.10,1,00,3pt_attempt,,
3,3.11,0,Riq2,dreb,,
