Half,time,team,player,event,against,notes
2,,0,---,---,,
2,,0,---,---,,
2,,1,---,---,,
2,,0,---,---,,
2,,1,---,---,,
2,,0,---,---,,
2,,0,---,---,,
2,,0,---,---,,
2,,1,---,---,,
2,,1,---,---,,
2,,0,---,---,,
2,,0,---,---,,
2,,1,---,---,,
2,,1,---,---,,
2,,0,---,---,,
2,,0,---,---,,
2,,0,---,---,,
2,,0,---,---,,
2,,1,---,---,,
2,,1,---,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
